Year,Age,Time,Type,Country,Activity,Fatal (Y/N)
1943.0,24.0,13.0,1.0,117,354,1.0
1940.0,17.0,16.0,0.0,145,341,1.0
1937.0,24.0,13.0,0.0,9,236,1.0
1935.0,24.0,13.0,0.0,145,248,0.0
1933.0,24.0,13.0,0.0,177,35,0.0
1933.0,24.0,13.0,0.0,9,324,0.0
1931.0,24.0,13.0,0.0,184,126,1.0
1929.0,24.0,13.0,0.0,9,97,0.0
1928.0,24.0,13.0,0.0,33,341,0.0
1923.0,24.0,13.0,0.0,9,97,0.0
1923.0,24.0,13.0,1.0,95,94,0.0
1923.0,24.0,13.0,0.0,177,165,0.0
1922.0,18.0,15.0,0.0,9,341,1.0
1920.0,24.0,13.0,1.0,125,354,1.0
1920.0,24.0,13.0,0.0,9,97,0.0
1917.0,24.0,5.0,0.0,9,341,0.0
1914.0,24.0,13.0,0.0,9,341,0.0
1914.0,24.0,13.0,1.0,104,341,1.0
1909.0,24.0,13.0,1.0,9,3,1.0
1906.0,24.0,13.0,0.0,177,341,1.0
1902.0,30.0,18.0,0.0,107,341,1.0
1897.0,24.0,13.0,0.0,184,341,1.0
1894.0,19.0,13.0,0.0,9,35,0.0
1894.0,24.0,13.0,0.0,177,341,1.0
1894.0,24.0,13.0,0.0,49,90,0.0
1891.0,24.0,13.0,0.0,92,32,0.0
1887.0,24.0,13.0,0.0,74,341,0.0
1886.0,24.0,13.0,0.0,145,341,1.0
1883.0,24.0,13.0,0.0,177,120,1.0
1882.0,24.0,13.0,0.0,9,236,1.0
1878.0,24.0,13.0,1.0,146,44,0.0
1878.0,11.0,13.0,0.0,9,35,1.0
1877.0,24.0,13.0,0.0,9,341,0.0
1876.0,24.0,13.0,0.0,177,125,1.0
1876.0,24.0,13.0,0.0,83,319,1.0
1874.0,24.0,13.0,0.0,9,35,0.0
1873.0,24.0,13.0,0.0,177,125,0.0
1865.0,24.0,13.0,1.0,9,43,0.0
1863.0,24.0,10.0,0.0,4,120,1.0
1858.0,24.0,13.0,0.0,165,35,0.0
1853.0,24.0,13.0,0.0,177,193,1.0
2023.0,32.0,16.0,0.0,17,336,0.0
2023.0,49.0,10.0,0.0,104,341,0.0
2022.0,17.0,13.0,0.0,9,313,0.0
2022.0,24.0,13.0,0.0,75,125,0.0
2022.0,24.0,13.0,0.0,15,313,0.0
2021.0,42.0,13.0,0.0,177,394,0.0
2021.0,12.0,13.0,0.0,177,324,0.0
2021.0,25.0,8.0,0.0,51,62,0.0
2021.0,7.0,17.0,0.0,9,341,0.0
2020.0,24.0,13.0,1.0,177,336,0.0
2020.0,24.0,10.0,0.0,177,336,0.0
2020.0,24.0,13.0,0.0,106,184,0.0
2019.0,30.0,13.0,0.0,177,336,0.0
2019.0,25.0,13.0,0.0,9,313,0.0
2018.0,41.0,13.0,0.0,145,125,0.0
2018.0,39.0,13.0,0.0,177,336,0.0
2018.0,24.0,7.0,2.0,9,336,0.0
2018.0,24.0,13.0,0.0,9,336,0.0
2018.0,54.0,13.0,0.0,163,341,0.0
2016.0,24.0,13.0,0.0,51,125,0.0
2016.0,45.0,13.0,0.0,9,382,0.0
2015.0,23.0,16.0,0.0,145,336,0.0
2015.0,52.0,13.0,0.0,42,341,1.0
2015.0,58.0,11.0,0.0,177,324,0.0
2014.0,24.0,13.0,0.0,9,336,0.0
2014.0,39.0,13.0,0.0,93,125,1.0
2014.0,24.0,11.0,1.0,177,185,0.0
2014.0,24.0,13.0,0.0,50,279,0.0
2014.0,31.0,13.0,1.0,76,282,0.0
2014.0,24.0,13.0,0.0,177,138,0.0
2012.0,18.0,13.0,0.0,177,341,0.0
2012.0,33.0,13.0,0.0,177,378,0.0
2012.0,24.0,13.0,1.0,145,125,0.0
2011.0,26.0,13.0,0.0,136,336,0.0
2011.0,24.0,15.0,1.0,177,62,0.0
2011.0,30.0,16.0,0.0,49,97,0.0
2010.0,6.0,13.0,0.0,177,54,0.0
2009.0,24.0,17.0,0.0,177,336,0.0
2009.0,24.0,13.0,0.0,142,125,0.0
2009.0,31.0,13.0,0.0,9,98,0.0
2009.0,13.0,15.0,0.0,9,336,0.0
2008.0,33.0,13.0,0.0,95,341,0.0
2008.0,17.0,9.0,0.0,177,336,0.0
2008.0,14.0,8.0,0.0,177,336,0.0
2008.0,52.0,18.0,0.0,177,336,0.0
2007.0,21.0,11.0,0.0,177,336,0.0
2007.0,24.0,13.0,0.0,142,313,0.0
2007.0,24.0,10.0,0.0,177,336,0.0
2006.0,33.0,17.0,0.0,177,324,0.0
2006.0,24.0,13.0,0.0,177,359,0.0
2005.0,24.0,20.0,0.0,104,313,0.0
2004.0,34.0,13.0,0.0,145,336,0.0
2004.0,24.0,13.0,1.0,145,125,0.0
2004.0,24.0,15.0,0.0,177,336,0.0
2003.0,41.0,12.0,0.0,177,378,0.0
2003.0,40.0,13.0,0.0,49,378,1.0
2003.0,20.0,11.0,0.0,177,341,0.0
2002.0,26.0,13.0,0.0,9,279,0.0
2001.0,27.0,16.0,0.0,177,336,0.0
2001.0,40.0,16.0,0.0,9,336,0.0
2000.0,38.0,9.0,0.0,9,313,0.0
2000.0,17.0,13.0,0.0,9,336,1.0
1999.0,37.0,18.0,1.0,177,185,0.0
1999.0,61.0,13.0,0.0,177,378,0.0
1999.0,22.0,14.0,0.0,9,392,1.0
1998.0,21.0,13.0,0.0,9,336,0.0
1998.0,18.0,18.0,0.0,177,336,0.0
1998.0,24.0,13.0,0.0,130,35,1.0
1998.0,24.0,13.0,0.0,130,97,1.0
1997.0,51.0,13.0,0.0,9,333,0.0
1997.0,12.0,17.0,0.0,177,336,0.0
1997.0,22.0,13.0,0.0,17,392,0.0
1996.0,24.0,13.0,0.0,17,336,0.0
1996.0,24.0,18.0,0.0,43,138,0.0
1995.0,7.0,13.0,0.0,177,341,0.0
1995.0,24.0,13.0,0.0,177,336,0.0
1993.0,24.0,13.0,0.0,177,341,0.0
1992.0,24.0,13.0,0.0,17,47,0.0
1992.0,41.0,15.0,0.0,76,167,1.0
1992.0,19.0,20.0,0.0,9,54,0.0
1991.0,14.0,13.0,0.0,9,54,0.0
1991.0,40.0,15.0,1.0,74,62,0.0
1991.0,31.0,11.0,0.0,177,341,0.0
1990.0,21.0,15.0,0.0,145,279,1.0
1988.0,24.0,13.0,0.0,11,138,0.0
1986.0,28.0,13.0,0.0,177,336,0.0
1986.0,26.0,16.0,0.0,145,364,0.0
1985.0,24.0,13.0,0.0,177,337,0.0
1984.0,24.0,15.0,0.0,177,378,0.0
1983.0,24.0,13.0,0.0,145,336,0.0
1983.0,22.0,18.0,0.0,145,392,0.0
1981.0,24.0,13.0,0.0,177,97,0.0
1981.0,24.0,9.0,0.0,145,336,0.0
1980.0,22.0,15.0,0.0,130,313,0.0
1980.0,15.0,15.0,0.0,177,47,0.0
1980.0,29.0,13.0,0.0,80,313,0.0
1978.0,24.0,13.0,0.0,145,97,0.0
1977.0,17.0,16.0,0.0,9,336,0.0
1976.0,15.0,14.0,0.0,177,336,0.0
1974.0,21.0,16.0,0.0,145,336,0.0
1974.0,26.0,13.0,0.0,9,97,1.0
1970.0,18.0,11.0,0.0,177,131,0.0
1970.0,12.0,13.0,0.0,100,341,0.0
1970.0,22.0,13.0,0.0,95,341,0.0
1969.0,21.0,7.0,0.0,9,140,0.0
1968.0,21.0,13.0,0.0,9,99,0.0
1967.0,59.0,13.0,0.0,9,341,1.0
1967.0,32.0,6.0,0.0,145,313,0.0
1966.0,25.0,16.0,0.0,177,341,0.0
1965.0,24.0,13.0,0.0,42,314,0.0
1964.0,28.0,13.0,0.0,121,61,0.0
1962.0,24.0,13.0,0.0,121,385,1.0
1962.0,16.0,10.0,0.0,100,341,0.0
1962.0,13.0,11.0,0.0,145,378,0.0
1962.0,22.0,9.0,0.0,145,341,1.0
1961.0,19.0,8.0,0.0,177,378,0.0
1961.0,27.0,13.0,0.0,9,76,0.0
1960.0,24.0,13.0,1.0,145,125,0.0
1959.0,25.0,19.0,0.0,177,313,0.0
1958.0,42.0,13.0,0.0,11,125,0.0
1958.0,24.0,18.0,0.0,35,341,0.0
1958.0,29.0,17.0,0.0,160,97,0.0
1957.0,20.0,10.0,0.0,145,303,0.0
1957.0,15.0,13.0,0.0,9,336,0.0
1957.0,17.0,13.0,0.0,121,97,0.0
1956.0,38.0,18.0,0.0,177,378,0.0
1955.0,24.0,13.0,1.0,110,134,0.0
1955.0,32.0,13.0,0.0,35,341,1.0
1955.0,24.0,13.0,0.0,121,313,0.0
1955.0,24.0,13.0,0.0,177,279,0.0
1954.0,24.0,13.0,1.0,177,26,1.0
1954.0,23.0,17.0,0.0,9,341,1.0
1954.0,24.0,13.0,0.0,177,125,0.0
1953.0,15.0,13.0,0.0,177,331,0.0
1953.0,24.0,8.0,0.0,177,19,0.0
1953.0,24.0,13.0,0.0,70,341,0.0
1952.0,24.0,13.0,0.0,177,341,1.0
1950.0,24.0,13.0,0.0,104,314,0.0
1949.0,24.0,13.0,1.0,74,126,0.0
1948.0,24.0,13.0,0.0,177,125,0.0
1948.0,46.0,13.0,0.0,177,341,1.0
1947.0,24.0,13.0,0.0,9,125,0.0
1945.0,24.0,13.0,1.0,77,15,1.0
1944.0,22.0,13.0,0.0,145,47,1.0
1943.0,24.0,19.0,1.0,17,354,1.0
1941.0,24.0,13.0,1.0,8,20,1.0
1939.0,9.0,13.0,0.0,121,96,1.0
1938.0,24.0,13.0,0.0,9,331,0.0
1936.0,16.0,15.0,0.0,177,341,1.0
1935.0,24.0,13.0,0.0,9,97,0.0
1934.0,24.0,13.0,0.0,16,125,0.0
1933.0,24.0,13.0,0.0,177,341,1.0
1932.0,24.0,13.0,0.0,177,125,0.0
1931.0,24.0,13.0,0.0,177,341,0.0
1931.0,24.0,13.0,0.0,177,126,0.0
1931.0,24.0,13.0,0.0,166,342,1.0
1929.0,24.0,17.0,0.0,9,341,1.0
1926.0,24.0,13.0,0.0,106,287,0.0
1925.0,24.0,13.0,0.0,151,125,0.0
1925.0,24.0,8.0,0.0,45,125,0.0
1923.0,24.0,13.0,0.0,9,107,1.0
1923.0,24.0,13.0,0.0,9,378,0.0
1922.0,16.0,13.0,0.0,13,125,1.0
1922.0,18.0,13.0,0.0,177,131,1.0
1920.0,18.0,17.0,0.0,145,131,0.0
1919.0,13.0,7.0,0.0,9,378,1.0
1917.0,24.0,13.0,0.0,177,341,0.0
1916.0,24.0,8.0,0.0,9,341,0.0
1913.0,24.0,13.0,0.0,9,160,0.0
1910.0,24.0,13.0,0.0,109,125,0.0
1909.0,24.0,13.0,0.0,9,125,0.0
1908.0,24.0,13.0,0.0,9,120,1.0
1907.0,24.0,13.0,0.0,90,125,1.0
1907.0,24.0,13.0,0.0,125,264,0.0
1906.0,24.0,13.0,0.0,69,341,1.0
1903.0,24.0,13.0,0.0,9,341,1.0
1902.0,24.0,13.0,0.0,177,67,1.0
1902.0,24.0,13.0,0.0,42,319,0.0
1900.0,24.0,13.0,0.0,9,35,1.0
1895.0,24.0,13.0,0.0,120,342,1.0
1892.0,24.0,13.0,0.0,9,341,0.0
1889.0,24.0,13.0,0.0,66,341,1.0
1882.0,24.0,13.0,0.0,9,120,0.0
1882.0,24.0,13.0,0.0,9,125,1.0
1881.0,24.0,13.0,0.0,184,35,0.0
1878.0,22.0,13.0,0.0,69,341,1.0
1878.0,24.0,13.0,0.0,177,125,0.0
1864.0,24.0,13.0,0.0,93,120,1.0
1864.0,24.0,13.0,0.0,106,324,0.0
1860.0,24.0,13.0,0.0,177,341,0.0
1855.0,24.0,13.0,0.0,142,341,1.0
1853.0,24.0,13.0,0.0,177,156,0.0
2023.0,21.0,15.0,0.0,177,336,0.0
2023.0,18.0,13.0,2.0,11,181,1.0
2023.0,35.0,20.0,0.0,177,125,0.0
2022.0,60.0,12.0,0.0,177,309,1.0
2022.0,51.0,13.0,0.0,177,309,0.0
2022.0,24.0,13.0,0.0,42,309,1.0
2021.0,58.0,13.0,0.0,177,336,0.0
2021.0,36.0,13.0,0.0,177,341,0.0
2021.0,7.0,13.0,0.0,177,341,0.0
2021.0,16.0,13.0,0.0,104,313,0.0
2021.0,54.0,7.0,0.0,9,341,0.0
2021.0,19.0,10.0,0.0,177,336,0.0
2020.0,61.0,11.0,1.0,177,341,0.0
2020.0,70.0,16.0,0.0,177,309,0.0
2020.0,24.0,14.0,0.0,145,331,0.0
2020.0,57.0,14.0,0.0,177,341,0.0
2020.0,23.0,17.0,0.0,9,341,1.0
2020.0,13.0,20.0,0.0,106,336,0.0
2019.0,57.0,10.0,0.0,177,323,0.0
2019.0,11.0,9.0,0.0,177,378,0.0
2019.0,24.0,18.0,0.0,177,125,0.0
2019.0,74.0,10.0,1.0,177,232,0.0
2019.0,24.0,13.0,0.0,177,336,0.0
2018.0,24.0,13.0,0.0,11,97,0.0
2018.0,58.0,14.0,0.0,177,378,0.0
2017.0,31.0,9.0,0.0,9,336,0.0
2017.0,40.0,12.0,0.0,177,309,0.0
2017.0,24.0,13.0,1.0,133,125,0.0
2016.0,20.0,17.0,0.0,130,336,0.0
2016.0,40.0,11.0,0.0,151,341,0.0
2016.0,52.0,16.0,0.0,177,341,0.0
2015.0,13.0,10.0,0.0,177,378,0.0
2015.0,45.0,13.0,0.0,130,336,0.0
2015.0,71.0,11.0,0.0,9,331,0.0
2014.0,24.0,10.0,0.0,177,323,0.0
2014.0,24.0,13.0,0.0,151,378,0.0
2014.0,25.0,9.0,0.0,177,378,0.0
2014.0,63.0,8.0,0.0,9,341,1.0
2013.0,16.0,13.0,0.0,177,47,0.0
2013.0,46.0,15.0,0.0,177,190,0.0
2013.0,43.0,16.0,0.0,177,336,0.0
2013.0,56.0,8.0,0.0,177,309,0.0
2013.0,24.0,13.0,0.0,160,125,0.0
2013.0,24.0,15.0,1.0,177,185,0.0
2013.0,48.0,9.0,0.0,51,279,0.0
2012.0,62.0,7.0,0.0,9,331,0.0
2011.0,35.0,13.0,0.0,17,336,0.0
2011.0,24.0,13.0,0.0,177,376,0.0
2011.0,22.0,12.0,0.0,145,279,0.0
2011.0,86.0,15.0,0.0,177,47,0.0
2011.0,37.0,6.0,0.0,177,336,0.0
2011.0,16.0,12.0,0.0,145,336,1.0
2010.0,21.0,13.0,0.0,40,97,1.0
2010.0,24.0,13.0,0.0,9,313,0.0
2010.0,20.0,12.0,0.0,177,125,0.0
2010.0,59.0,9.0,0.0,86,279,0.0
2010.0,24.0,11.0,0.0,145,336,0.0
2009.0,27.0,16.0,0.0,100,341,0.0
2009.0,24.0,13.0,0.0,106,341,1.0
2009.0,27.0,13.0,1.0,9,185,0.0
2009.0,54.0,6.0,0.0,177,336,0.0
2009.0,19.0,15.0,0.0,177,341,0.0
2009.0,24.0,13.0,0.0,87,118,0.0
2009.0,61.0,20.0,0.0,177,341,0.0
2008.0,50.0,13.0,0.0,9,125,0.0
2008.0,40.0,11.0,0.0,177,336,0.0
2008.0,20.0,15.0,0.0,177,342,0.0
2008.0,13.0,12.0,0.0,177,378,0.0
2007.0,27.0,14.0,0.0,177,336,0.0
2006.0,24.0,13.0,0.0,60,214,1.0
2006.0,27.0,18.0,0.0,130,47,0.0
2006.0,19.0,16.0,0.0,145,333,0.0
2006.0,7.0,13.0,0.0,177,242,0.0
2006.0,15.0,17.0,0.0,145,47,0.0
2006.0,24.0,22.0,0.0,177,219,0.0
2005.0,52.0,15.0,0.0,145,333,0.0
2005.0,37.0,11.0,0.0,177,336,0.0
2005.0,14.0,13.0,0.0,177,166,0.0
2005.0,20.0,13.0,0.0,9,313,0.0
2005.0,24.0,14.0,0.0,177,336,0.0
2004.0,30.0,14.0,0.0,9,313,0.0
2004.0,28.0,16.0,0.0,177,350,0.0
2004.0,20.0,9.0,0.0,177,336,0.0
2003.0,12.0,8.0,0.0,177,336,0.0
2002.0,39.0,13.0,0.0,177,309,0.0
2001.0,13.0,18.0,0.0,177,382,0.0
2001.0,19.0,12.0,0.0,177,336,0.0
2001.0,24.0,13.0,1.0,106,185,0.0
2000.0,37.0,14.0,0.0,177,336,0.0
1999.0,35.0,13.0,0.0,145,336,0.0
1999.0,22.0,18.0,0.0,177,378,0.0
1999.0,35.0,17.0,0.0,11,313,0.0
1999.0,42.0,14.0,0.0,145,336,0.0
1999.0,20.0,13.0,0.0,177,20,0.0
1998.0,21.0,15.0,0.0,9,324,0.0
1998.0,32.0,13.0,0.0,177,336,0.0
1998.0,24.0,13.0,0.0,145,125,0.0
1998.0,17.0,13.0,0.0,145,336,0.0
1998.0,40.0,15.0,0.0,177,341,0.0
1998.0,32.0,13.0,0.0,177,341,0.0
1997.0,20.0,15.0,0.0,177,336,0.0
1996.0,22.0,13.0,0.0,177,336,0.0
1994.0,15.0,13.0,0.0,17,336,0.0
1994.0,24.0,13.0,0.0,17,341,0.0
1993.0,24.0,7.0,0.0,177,337,0.0
1993.0,24.0,13.0,0.0,17,341,1.0
1993.0,42.0,19.0,0.0,95,279,1.0
1992.0,28.0,14.0,0.0,9,336,1.0
1992.0,36.0,13.0,0.0,177,337,0.0
1992.0,17.0,13.0,0.0,9,336,0.0
1991.0,23.0,16.0,0.0,177,299,0.0
1991.0,24.0,13.0,0.0,9,333,0.0
1990.0,23.0,14.0,0.0,145,210,0.0
1990.0,31.0,5.0,0.0,9,336,0.0
1989.0,29.0,12.0,0.0,145,138,1.0
1989.0,31.0,13.0,0.0,11,313,0.0
1988.0,24.0,13.0,0.0,27,303,1.0
1988.0,35.0,13.0,0.0,11,97,0.0
1988.0,37.0,13.0,0.0,177,54,0.0
1987.0,24.0,13.0,1.0,40,375,1.0
1986.0,26.0,17.0,0.0,145,313,0.0
1986.0,24.0,18.0,0.0,145,336,0.0
1986.0,29.0,13.0,0.0,145,313,0.0
1985.0,34.0,11.0,0.0,145,313,0.0
1984.0,24.0,17.0,0.0,145,336,0.0
1983.0,15.0,13.0,0.0,177,336,0.0
1983.0,16.0,12.0,0.0,145,231,0.0
1983.0,24.0,13.0,0.0,184,341,0.0
1982.0,16.0,14.0,0.0,145,336,0.0
1981.0,24.0,13.0,0.0,177,336,0.0
1981.0,24.0,13.0,0.0,145,67,0.0
1978.0,24.0,11.0,0.0,74,97,0.0
1976.0,16.0,13.0,0.0,177,341,1.0
1975.0,33.0,10.0,0.0,145,324,0.0
1974.0,41.0,17.0,0.0,177,279,0.0
1973.0,24.0,13.0,0.0,95,341,1.0
1971.0,17.0,13.0,0.0,177,336,0.0
1970.0,8.0,13.0,0.0,184,378,0.0
1970.0,24.0,13.0,0.0,45,31,0.0
1967.0,19.0,16.0,0.0,177,324,0.0
1967.0,23.0,11.0,0.0,9,314,1.0
1967.0,36.0,15.0,0.0,9,313,0.0
1967.0,31.0,13.0,0.0,100,341,0.0
1966.0,39.0,13.0,0.0,140,378,0.0
1966.0,15.0,16.0,0.0,177,71,0.0
1966.0,35.0,16.0,0.0,177,341,0.0
1965.0,35.0,13.0,0.0,95,341,0.0
1965.0,24.0,13.0,0.0,177,76,0.0
1964.0,29.0,13.0,0.0,9,341,1.0
1963.0,18.0,15.0,0.0,145,341,1.0
1963.0,24.0,13.0,0.0,9,125,0.0
1963.0,24.0,11.0,0.0,27,313,1.0
1963.0,42.0,16.0,0.0,56,341,1.0
1962.0,16.0,14.0,0.0,9,313,1.0
1962.0,24.0,14.0,0.0,20,313,0.0
1962.0,35.0,14.0,0.0,9,341,0.0
1961.0,24.0,13.0,0.0,125,144,0.0
1961.0,16.0,9.0,0.0,177,341,0.0
1961.0,24.0,13.0,0.0,9,313,0.0
1961.0,24.0,13.0,1.0,177,202,1.0
1960.0,33.0,9.0,0.0,9,126,0.0
1960.0,42.0,12.0,0.0,177,364,0.0
1960.0,24.0,13.0,1.0,184,244,0.0
1959.0,29.0,6.0,0.0,9,96,1.0
1959.0,24.0,13.0,0.0,9,287,0.0
1958.0,24.0,13.0,0.0,145,126,1.0
1956.0,24.0,13.0,0.0,184,73,1.0
1955.0,24.0,13.0,1.0,9,265,0.0
1954.0,27.0,21.0,0.0,177,378,0.0
1953.0,24.0,13.0,0.0,177,41,0.0
1950.0,24.0,13.0,0.0,152,287,0.0
1949.0,24.0,13.0,1.0,184,282,1.0
1947.0,18.0,15.0,0.0,145,364,0.0
1946.0,28.0,19.0,1.0,9,125,0.0
1945.0,20.0,13.0,1.0,116,26,0.0
1944.0,24.0,13.0,1.0,125,372,1.0
1944.0,26.0,17.0,0.0,145,341,1.0
1944.0,24.0,13.0,1.0,149,20,1.0
1943.0,24.0,13.0,1.0,9,169,1.0
1942.0,24.0,9.0,1.0,145,370,1.0
1941.0,24.0,13.0,1.0,146,358,1.0
1941.0,24.0,13.0,0.0,24,270,1.0
1940.0,24.0,13.0,0.0,9,76,0.0
1939.0,24.0,13.0,0.0,133,125,1.0
1939.0,24.0,13.0,0.0,177,384,1.0
1938.0,24.0,13.0,0.0,9,157,0.0
1934.0,24.0,13.0,1.0,9,125,0.0
1934.0,8.0,13.0,0.0,177,324,1.0
1933.0,24.0,13.0,0.0,177,341,0.0
1928.0,78.0,13.0,0.0,9,259,1.0
1927.0,24.0,13.0,1.0,9,354,1.0
1922.0,18.0,13.0,0.0,145,341,0.0
1920.0,13.0,18.0,0.0,177,341,0.0
1919.0,24.0,13.0,0.0,177,341,0.0
1915.0,24.0,13.0,0.0,9,302,0.0
1914.0,24.0,7.0,1.0,99,125,0.0
1911.0,24.0,13.0,0.0,151,35,1.0
1911.0,24.0,13.0,0.0,177,125,0.0
1911.0,24.0,13.0,0.0,177,125,0.0
1907.0,24.0,13.0,0.0,177,131,0.0
1907.0,24.0,13.0,0.0,177,126,1.0
1906.0,24.0,13.0,0.0,183,97,0.0
1905.0,16.0,13.0,0.0,177,378,1.0
1905.0,24.0,13.0,0.0,69,181,1.0
1905.0,24.0,13.0,0.0,177,341,0.0
1901.0,24.0,13.0,0.0,9,35,1.0
1899.0,24.0,13.0,1.0,177,265,0.0
1898.0,24.0,13.0,0.0,184,97,0.0
1897.0,24.0,13.0,0.0,145,378,1.0
1893.0,24.0,13.0,0.0,66,214,1.0
1878.0,24.0,13.0,1.0,17,384,1.0
1872.0,24.0,13.0,1.0,9,397,1.0
1871.0,24.0,13.0,0.0,177,287,0.0
1868.0,24.0,13.0,1.0,180,16,1.0
1860.0,24.0,13.0,1.0,32,13,1.0
1840.0,24.0,13.0,0.0,181,341,1.0
2023.0,42.0,13.0,0.0,41,309,0.0
2023.0,30.0,13.0,0.0,89,309,0.0
2022.0,31.0,15.0,0.0,177,336,0.0
2022.0,24.0,13.0,0.0,177,336,0.0
2022.0,24.0,14.0,0.0,145,341,1.0
2022.0,42.0,11.0,0.0,177,54,1.0
2021.0,15.0,19.0,0.0,9,346,0.0
2021.0,38.0,9.0,0.0,177,336,0.0
2021.0,57.0,8.0,0.0,177,341,0.0
2021.0,20.0,13.0,0.0,177,378,0.0
2021.0,24.0,14.0,1.0,177,185,0.0
2020.0,59.0,8.0,0.0,9,47,1.0
2020.0,24.0,16.0,0.0,9,125,0.0
2020.0,11.0,13.0,0.0,177,324,0.0
2020.0,26.0,13.0,0.0,49,313,0.0
2019.0,24.0,10.0,0.0,9,309,0.0
2019.0,67.0,13.0,0.0,177,47,0.0
2019.0,12.0,13.0,0.0,17,125,0.0
2019.0,65.0,8.0,0.0,177,185,0.0
2018.0,50.0,8.0,0.0,106,313,0.0
2018.0,55.0,13.0,0.0,9,125,0.0
2018.0,14.0,13.0,0.0,177,336,0.0
2018.0,14.0,13.0,1.0,177,336,0.0
2018.0,46.0,13.0,1.0,17,72,0.0
2017.0,60.0,8.0,0.0,177,341,0.0
2017.0,24.0,13.0,1.0,9,125,0.0
2016.0,29.0,16.0,0.0,177,336,0.0
2016.0,49.0,16.0,0.0,177,378,0.0
2016.0,46.0,11.0,0.0,177,309,0.0
2015.0,13.0,12.0,0.0,177,54,0.0
2015.0,11.0,10.0,0.0,177,242,0.0
2015.0,19.0,8.0,0.0,51,313,0.0
2015.0,24.0,13.0,0.0,51,299,0.0
2014.0,24.0,15.0,0.0,177,47,0.0
2014.0,24.0,11.0,0.0,177,336,0.0
2014.0,24.0,13.0,0.0,177,125,0.0
2014.0,10.0,13.0,0.0,177,341,0.0
2014.0,48.0,13.0,1.0,157,362,0.0
2014.0,28.0,20.0,0.0,106,336,0.0
2013.0,20.0,16.0,0.0,177,309,1.0
2013.0,18.0,14.0,0.0,177,336,0.0
2012.0,23.0,12.0,0.0,9,336,0.0
2012.0,25.0,12.0,0.0,177,336,0.0
2012.0,20.0,12.0,0.0,145,47,1.0
2012.0,20.0,17.0,0.0,9,336,0.0
2011.0,24.0,13.0,1.0,177,185,0.0
2011.0,29.0,10.0,0.0,145,336,0.0
2011.0,10.0,13.0,0.0,177,242,0.0
2011.0,37.0,13.0,0.0,95,32,0.0
2010.0,37.0,11.0,0.0,177,324,0.0
2010.0,29.0,13.0,0.0,177,211,0.0
2009.0,24.0,13.0,0.0,180,125,0.0
2009.0,31.0,13.0,0.0,177,336,0.0
2009.0,59.0,13.0,0.0,145,125,0.0
2008.0,51.0,7.0,0.0,9,309,1.0
2008.0,44.0,8.0,0.0,177,309,0.0
2008.0,40.0,13.0,0.0,177,47,0.0
2008.0,18.0,11.0,0.0,177,336,0.0
2008.0,32.0,13.0,0.0,104,341,0.0
2008.0,39.0,13.0,0.0,145,125,0.0
2008.0,13.0,11.0,0.0,177,382,0.0
2007.0,24.0,14.0,1.0,125,354,1.0
2007.0,58.0,11.0,0.0,177,378,0.0
2007.0,36.0,13.0,0.0,177,378,0.0
2006.0,15.0,7.0,0.0,9,47,0.0
2006.0,24.0,16.0,0.0,9,336,0.0
2006.0,24.0,16.0,0.0,177,341,0.0
2006.0,11.0,12.0,0.0,177,378,0.0
2005.0,36.0,11.0,0.0,177,336,0.0
2005.0,24.0,7.0,0.0,95,336,0.0
2004.0,15.0,16.0,0.0,130,47,0.0
2004.0,24.0,13.0,1.0,106,125,0.0
2004.0,24.0,13.0,0.0,9,97,0.0
2003.0,24.0,13.0,0.0,177,237,0.0
2002.0,47.0,16.0,0.0,177,336,0.0
2002.0,22.0,15.0,0.0,17,336,0.0
2002.0,28.0,11.0,0.0,177,336,0.0
2002.0,32.0,13.0,0.0,9,341,0.0
2002.0,35.0,13.0,0.0,177,309,0.0
2001.0,24.0,13.0,0.0,163,120,0.0
2001.0,24.0,13.0,0.0,125,287,0.0
2001.0,45.0,19.0,0.0,177,336,0.0
2001.0,35.0,13.0,1.0,9,185,0.0
1999.0,28.0,13.0,0.0,106,125,0.0
1998.0,16.0,14.0,0.0,177,54,0.0
1998.0,24.0,13.0,0.0,177,313,0.0
1997.0,18.0,18.0,0.0,177,336,0.0
1996.0,24.0,13.0,0.0,11,97,0.0
1996.0,16.0,13.0,0.0,9,341,0.0
1995.0,29.0,14.0,0.0,64,341,1.0
1994.0,24.0,13.0,0.0,17,336,0.0
1993.0,24.0,13.0,0.0,104,341,0.0
1992.0,17.0,14.0,0.0,177,336,0.0
1990.0,26.0,20.0,0.0,9,341,0.0
1990.0,30.0,13.0,0.0,49,341,0.0
1989.0,46.0,13.0,0.0,177,123,0.0
1987.0,47.0,13.0,0.0,9,279,1.0
1986.0,29.0,13.0,0.0,9,336,0.0
1983.0,24.0,10.0,0.0,177,336,0.0
1983.0,14.0,13.0,0.0,177,341,0.0
1982.0,24.0,13.0,0.0,177,341,0.0
1980.0,13.0,13.0,0.0,95,47,0.0
1980.0,24.0,13.0,0.0,166,313,0.0
1977.0,20.0,11.0,0.0,177,138,0.0
1976.0,20.0,11.0,0.0,145,336,0.0
1976.0,25.0,13.0,0.0,177,313,0.0
1974.0,45.0,11.0,0.0,177,138,0.0
1973.0,24.0,13.0,1.0,145,39,1.0
1972.0,15.0,13.0,0.0,177,336,0.0
